text,category
ഇതും പൊക്കിപിടിച്ചു നടക്കുന്ന തെക്കൻ കുണ്ടന്മാരോട് ഓട് മലരേ കുണ്ടൻതോട് വഴി ,Homophobic-derogation
abhi kallumkal നിന്റെ വല്യമ്മ,None-of-the-above
അമരകോശത്തിൽനവും സകം എന്ന പദമുണ്ട്,None-of-the-above
Ningalkum mattullavare pole jeevikkanulla avakasam theerchayayum undu,None-of-the-above
Ya allah ini endokke kanan und ee lokathil,None-of-the-above
Paavangale kaliyakkalle da mownuseeee transgender oru thamasha ayi kanakkakaruth,None-of-the-above
Adhithya varma hdrip release confirmed,None-of-the-above
Remiz Manjeri avidepoyalum undalloo Kurach munne kanda videolum comment kanduu,None-of-the-above
പരസ്പരം ഇഷ്ടപ്പെടുന്നവർ ഒന്നിച്ച് ജീവിക്കട്ടെ പക്ഷേ,None-of-the-above
Ivare kurich orupaad thettidharanakal undayirunnu  ipozhan athellum clear ayath ,None-of-the-above
Aaru patti show,None-of-the-above
Crisp and clear ayit paranju karyangal,None-of-the-above
Kaanumbolthanne entho ,None-of-the-above
Luved thiswell saidpalappozhum avar neridunna issues orth ashamed aayittundnamude society kk new  fresh appearance mathrame ullu but ullil it is stale  stinking,Counter-speech
വരവ് വെച്ചിരിക്കുന്നു ബേസിലേ,None-of-the-above
Sangeetha sajeev രജിത് ഫാൻസിന് അങ്ങനെ പലതും തോന്നും നിങ്ങളോട് എന്ത് പറഞ്ഞാലും മനസ്സിലാക്കാനും പോണില്ല ശാസ്ത്രബോധവും വായനയും ഉള്ള ഒരാൾക്ക് രജിത് പറയുന്നതിലെ തെറ്റ് മനസിലാവും,None-of-the-above
Dev Dev അതിപ്പൊ തെറ്റ് ആര് ചെയ്താലും തെറ്റ് തന്നെ ട്രാൻസ് ആണോ അല്ലേ എന്നത് വിഷയമല്ല തീർച്ചയായും രാജ്യം സ്വവർഗാനുരാഗം നിയമ വിധേയമാക്കിയെങ്കിൽ ട്രാൻസിനും ജീവിക്കാനുള്ള സ്വാതന്ത്ര്യമുണ്ട് അതിന്റെ മറുവശം പറഞ്ഞുവെന്ന് മാത്രം,None-of-the-above
Onnum oruthanteyum midukkalla Aanayum Pennayum okke janikkunnathu daivakripa,None-of-the-above
Amal Sasi കുഞ്ഞു Johnnyക്കുമ്പി ഗേ ആണെങ്കിൽ അതിനെ കൊല്ലണം എന്തിനാ അത് ജീവിക്കുന്നത് ,Homophobic-Threatening
Evare keralathil valaran anuvadichathum ningalanu Anubhavicho Kurachu kazhiyumbo keralavum Bangalore pole aakum,Transphobic-derogation
എന്റെ channel ഒന്ന നോക്കുവോ,None-of-the-above
Karanam കുന്ദൻ mar kuduthalum njammante alkar thanne,Homophobic-derogation
ഡാ രാത്രിയിൽ പെണ്ണായി Johnnyച്ചവർ ചിലർ ഇങ്ങനെ രാത്രിയിൽ വിലപേശാറുണ്ട് അത്‌ അവന്മാർക്ക് അറിയാം പിന്നെ നിന്റെ നോട്ടവും ഭാവവും കണ്ടിട്ടായിരിക്കും പിള്ളേര് ചോദിച്ചത്,Transphobic-derogation
നന്നായി പറഞ്ഞു നിങ്ങൾ പറഞ്ഞത് വളരെ ശെരിയാണ് ചെറുപ്പത്തിൽ ഉണ്ടാവുന്ന അനുഭവങ്ങളിൽ നിന്ന് തന്നെ ആണ് ഇത്തരം ലൈംഗിക താല്പര്യം ഒരേ ലിംഗത്തോടുള്ള പ്രണയം ഒക്കെ തുടങ്ങുന്നത് നമുക്കുണ്ടാവുന്ന മക്കളെ ബോർഡിങ്ങിലും മതപഠനത്തിനെന്ന പറഞ്ഞ് മറ്റുള്ള കോളേജ് ഒന്നും നിർത്തി പഠിപ്പിക്കാതിരിക്കുക കല്യാണം കഴിയുന്നെ വരെ മാതാപിതാക്കളുടെ സംരക്ഷണത്തിൽ വളരുക ഇതൊക്കെ ആണ് ഇത്തരം കാര്യങ്ങൾ നടക്കാതിരിക്കാൻ ചെയ്യ്യാവുന്നത്,None-of-the-above
ഈ അള്ളാഹു ആണ് ഇവരെ സൃഷ്ടിച്ചത് ദൈവത്തിന്റെ മനോഹരം ആയ സൃഷ്ടികളിൽ ഒന്ന് നിങ്ങൾക്ക് പിടിക്കാത്തതു കൊണ്ട് ദൈവത്തിന്റെ തലയിൽ ഇടല്ലേ,None-of-the-above
Manushyane mrighamaakunna vyavasthaye anukoolich manushya avakasham veenamenn parayumbol ithilparam pakal manyatha vere evide,None-of-the-above
Pinne eee daivathinte niyamavum karmavum parayughayanenkil soumyayum nirbayayum jishaum undaghumayirunilla daivathinte neyamathilundo neee kanunna penpilere oke peedipiku kola cheyu avarude swarnam kavaru swathukal kavaru ennu ilyalo athano daivam paranja karmam alla pinne ith niyama lenkanam onumallalo avark vendi avar jeevikatedo chinthaaghathi maatu thanarnenkilo ee oru sahajaryathil Veetukark vendi moodi vech vere vivaham kazhich ah alude koode life thagharkum alla enkil bachelor life choose cheyum they find each other in the best of the world,Counter-speech
podooo thanoky eetho world ill annu jeevikunee,None-of-the-above
Manu EJ edaaa kochi kkaran kundaaa,Homophobic-derogation
Editing mathram preshnam aanu,None-of-the-above
Poor audience Malayali kalude literacy recordicaly mathram anu ullathu,None-of-the-above
Chathoodeda aanum pennum ketta Polayadi makkale,Homophobic-derogation
So Gayathri njan ningalude oru subscriber ann and the job you are doing is grtt,None-of-the-above
വിശ്വസിക്കാൻ കൊള്ളാത്ത മനുഷ്യ വർഗം ഏതാണെന്നു ചോദിച്ചാൽ ഞാൻ ഉച്ചത്തിൽ വിളിച്ചു പറയും അത് ട്രാൻസ്ജൻഡർ എന്നു പറഞ്ഞു നടക്കുന്ന മലരുകൾ ആണെന്ന്  വിശ്വസിച്ചിരുന്നു ഒരുപാട് ഒരുപാട് സ്നേഹിച്ചിരുന്നു ജീവനെക്കാൾ കൂടുതൽ പക്ഷെ ആ സ്നേഹത്തിന്റെ പേരിൽ ഇന്ന് ഞാൻ എന്നെ തന്നെ വെറുക്കുന്നു  എല്ലാവരെയും അടച്ചു ആക്ഷേപിക്കുന്നില്ല ഞാൻ പക്ഷെ ഒന്നു ഞാൻ പറയാം നിങ്ങളുടെ കൂട്ടത്തിൽ ഉള്ളവർ തന്നെയാ നിങ്ങൾക് ശാപം  എന്റെ മരണം വരെ ഇനി ഒരു ട്രാന്സിനേയും ഞാൻ വിശ്വസിക്കില്ല അത്രക്ക് വെറുത്തു പോയി,Transphobic-derogation
Roobil joseph appo avrkk opposite sex kissing scene awkward aayirikille ,None-of-the-above
Dislike adichadhin pala karanangal undavamallo,None-of-the-above
Paranjitt karyam illa Luv marrgs polum paapam  society l naanakked aanennu chindikkunna oru koottam aalukal aanu chuttumappozha LGBTQmiles and miles to go,Counter-speech
ഒന്ന് പോടാ ശിഖണ്ഡി ഒമ്പതുകളെ ത്ഫൂ,Homophobic-derogation
mahesh kumar Aaru paranju ithu valarthu dosham kondanenu Its bcz of hormone changes nammade bodyl ulla hormones alla avaril ullath oru girl or boy thammil ishtapeduna poleyanu avark avarde same genderinod thonunath Athinu avare paranjit karyamilla oru counseling kondum maatan pattunathalla janmana ulla karyam,Counter-speech
Mallu boy Boy enik oru friend undayirunu avanu ee paranha ella sthree perumatta reethikal undayirunu avante bandhukal avane kooduthal shradhich avante sthraina swabhavangale Kure oke matti eduthu avane kond kalyanam kazhipichu ipo avanu oru kuttiyumund ingane ulla aalukale cherupathile shradhichal avar ingane transgender enna oru illatha vibhakamayi pokilla sure Enthu kondanu India ku purath Ulla rajyangalil itharakkar valare kuravayth ennariyamo avare childhood il thanne treat cheyyunnund Pinne veroru karyam ivide pennayi jeevikkunna sthree vesham kettunna ellathinum aaninte bhavangal thanneyanullath avarude samsarareethiyum anganeyan,None-of-the-above
പരിഹസിക്കണ്ട ഇത് ലോകാവസാനത്തിന്റെ ലക്ഷണം തന്നെ ആണ് ഒരു സമൂഹം allhahuval നശിപ്പിക്കപെടാൻ പോകുന്നതിന്റെ ലാസ്റ്റ് സ്റ്റേജ് ആണ് സ്വവർഗ രതി ഖുര്ഹാന് വിശ്വാസo ഉണ്ടങ്കിൽ വായിച്ചു നോക്ക്,Homophobic-derogation
Uppappeee,None-of-the-above
Ennittippo ivanmar evde,None-of-the-above
Albin Baiju ബ്രോ കല്യാണം കഴിച്ചാൽ മാത്രം മതിയോ വേറെയും കുറെ കാര്യങ്ങളില്ലേ ‍,None-of-the-above
വിശ്വസിക്കാൻ കൊള്ളാത്ത മനുഷ്യ വർഗം ഏതാണെന്നു ചോദിച്ചാൽ ഞാൻ ഉച്ചത്തിൽ വിളിച്ചു പറയും അത് ട്രാൻസ്ജൻഡർ എന്നു പറഞ്ഞു നടക്കുന്ന മലരുകൾ ആണെന്ന്  വിശ്വസിച്ചിരുന്നു ഒരുപാട് ഒരുപാട് സ്നേഹിച്ചിരുന്നു ജീവനെക്കാൾ കൂടുതൽ പക്ഷെ ആ സ്നേഹത്തിന്റെ പേരിൽ ഇന്ന് ഞാൻ എന്നെ തന്നെ വെറുക്കുന്നു  എല്ലാവരെയും അടച്ചു ആക്ഷേപിക്കുന്നില്ല ഞാൻ പക്ഷെ ഒന്നു ഞാൻ പറയാം നിങ്ങളുടെ കൂട്ടത്തിൽ ഉള്ളവർ തന്നെയാ നിങ്ങൾക് ശാപം  എന്റെ മരണം വരെ ഇനി ഒരു ട്രാന്സിനേയും ഞാൻ വിശ്വസിക്കില്ല അത്രക്ക് വെറുത്തു പോയി,Transphobic-derogation
ഈ dransgenderസിൽ പലരും പൂർണമായും പുരുഷൻ മാർ തന്നെയാണ് പിന്നെന്തിനാണ് പെണ്ണാകുന്നത് എന്ന് മനസിലാകുന്നില്ല ,Transphobic-derogation
മൂന്നാം ലിംഗം എന്നു പറയുമ്പോ ഒരു ശെരികേട് ഇല്ലേ നായരെ അതിൽ,None-of-the-above
Njaan lesbian guy relation e kuttapeduthunnilla but ath cure cheyyan kazhiyumengil athഅല്ലേ nallath i mean better,Homophobic-derogation
ara numbet chodiche,None-of-the-above
Hidden Anonymous no Kandit ntho pole Pakshe engne ullavar ellm marach vech oru pennine kettiyal aah pennintem life povum,None-of-the-above
സഹൂദിയിലെ കാട്ടറബി ശരിയത്ത് ഇവിടെ നടക്കില്ല ആണ് ഇത് സ്ഥലം ഇന്ത്യയാണ് ഇവിടുത്തെ നിയമം ഇന്ത്യൻ ഭരണഘടനയാണ്  അത് പ്രകാരം സ്വവർഗാനുരാഗം സ്വാഭാവികമായ ജൈവികാവസ്ഥയാണ്   ഇന്ത്യയിൽ ഹോമോസെക്ഷ്വൽ ഹെറ്ററോസെക്ഷ്വൽ ബൈസെക്ഷ്വൽ പാൻസെക്ഷ്വൽ ഇന്റർസെക്ഷ്വൽ അസെക്ഷ്വൽ ട്രാൻസ്ജെന്റർ ഇത് ഓരോന്നും എന്താണ് എന്നറിയാൻ ഗൂഗിളിൽ തിരഞ്ഞു നോക്കുക അടക്കമുള്ള ലിംഗ ലൈംഗിക വൈവിധ്യങ്ങളിൽ എല്ലാം പെട്ട ആളുകൾക്ക് അവർക്കിഷ്ടപ്പെട്ട പങ്കാളിക്കൊപ്പം ജീവിക്കാം അതിന് ഒരു തടസവുമില്ല ‍,None-of-the-above
