text,category,label
Sheik Dawood The so called Indian culture youre talking about is nothing but ageold Victorian era morality It has nothing to do with Indian culture Ancient India accepted all kinds of sexualities Hindu mythologies and Khajuraho are examples of that                ,counter-speech,0
True affication true love  I love  this flim                ,none-of-the-categories,4
Behindwoods Air kindly turn off the commenting for these types of good interviews When people dont understand their life its better not to be commented                ,none-of-the-categories,4
Get well soon brotherGod bless you                ,none-of-the-categories,4
Yeah of course  I have an  example    areas   in  coimbatore like ghadhipuram  local  busstand  it happens in night  time                ,none-of-the-categories,4
weird தமிழன்  I think better to not answer your question rather than argue with you who raise theri hand to support this kind of laws I am blessings them safe journey with hell I think you have to find a good boy to you Good luck                 ,none-of-the-categories,4
In India LGBT was practiced and had rules favouring them  too  British being a homophobic country during that era when conquered India they abolished that  system and made LGBT illegal and those who considered themselves gay bi or lesbian were mentally abused and physically tortured by the British and indian psychiatrists or other medical practitioner This happened even in the own country  In the end those LGBT people were called mentally ill and they commited suicide   I personally liked this video eventhough Im straight But after watching Ben Shapiro and Jordan speeches and reading their books  peoples views about concept of homosexuality will definitely change  only if positively taken I have great respect for homosexual people and their feelings  And finally I believe that homosexual people in India do not act like those Western people What they are demanding was absolute trash  Good day                ,none-of-the-categories,4
Im very clear to This after see u r video bro super keep                ,none-of-the-categories,4
First hatsoff this videos supernext vadivel dai enada sinugura                ,hope-speech,3
Malini mam super speech I am a stright but I support homosexual community  all ltbt community pepole dont feel about them we live our life for as only dont brought them                 ,none-of-the-categories,4
congratz bro for 90k subscribers cheers                ,none-of-the-categories,4
Shes a documentary writer Film maker and LGBTQ supporter Very bold girl                ,none-of-the-categories,4
just because its made legal docent means its right                ,none-of-the-categories,4
These people support homosexual because they do not want to take responsibility like childrenjust live without any use                ,homophobic-derogation,1
